format(new Date(), 'yyyyMMdd	HH:mm:ss')	18d9f4fa-2ca6-4a27-9ac7-9b7ce5b13c37	GET	undefined	/
20240608	16:25:24	48dd6db2-cd48-4e6d-8227-bedbce918303	GET	http://localhost:5173	/user
20240608	16:25:25	a85165dc-b006-4bdd-a6cc-149eb475ca5b	GET	http://localhost:5173	/user
20240608	16:25:29	4c377f1a-c591-457d-ad44-3a0ee6727c2b	OPTIONS	http://localhost:5173	/user
20240608	16:25:29	e05d475c-cfad-46c3-8c2b-5747638996e0	GET	http://localhost:5173	/user
20240608	16:25:36	04e4bc5b-253c-4d9c-bf34-e27b7aadbb33	OPTIONS	http://localhost:5173	/user
20240608	16:25:36	3f1125da-e350-44a1-bf18-c0b7ef51b743	GET	http://localhost:5173	/user
20240608	16:25:39	6e20ea38-5cbb-44e0-8c1a-7e4a88880f38	GET	http://localhost:5173	/user
20240608	16:25:42	35eb7ef3-c160-4f50-b16e-56f686e47f70	OPTIONS	http://localhost:5173	/user
20240608	16:25:42	37c095f6-060a-4788-a2c5-02ff6fce6e49	GET	http://localhost:5173	/user
20240608	16:25:44	27e5a684-5966-4154-b7f7-4f8383c21c79	GET	http://localhost:5173	/user
20240608	16:25:47	35e57f0e-d01e-4fe4-9f90-0c2dbc62c3ed	OPTIONS	http://localhost:5173	/user
20240608	16:25:47	f757808d-5113-44bd-a204-7e715aa77f50	GET	http://localhost:5173	/user
20240608	16:25:55	987401f7-4188-4804-bafd-8fadbc64dc7c	OPTIONS	http://localhost:5173	/user
20240608	16:25:55	5b8f8d56-e8b0-4870-8110-c361fccb4554	GET	http://localhost:5173	/user
20240608	16:26:00	44adc029-7738-4828-a2cd-a9dc3d04aa50	GET	http://localhost:5173	/user
20240608	16:26:08	1aea4fc3-21fa-4bf0-bd1f-a432b1020581	OPTIONS	http://localhost:5173	/user
20240608	16:26:08	9049f595-244c-47c3-a3cc-db4c3ca64b4f	GET	http://localhost:5173	/user
20240608	16:26:19	e6249441-5974-4658-969d-5330078c021b	OPTIONS	http://localhost:5173	/user
20240608	16:26:19	117698bf-7cd4-4c3a-a08f-fea93f521916	GET	http://localhost:5173	/user
20240608	16:26:19	c78bab58-be99-438b-a5f6-756a7b6f4b6e	GET	http://localhost:5173	/user
20240608	16:26:29	b6b2dbcd-cd64-4c10-819b-8178f77793c4	OPTIONS	http://localhost:5173	/user
20240608	16:26:29	e5f55967-f844-4ae5-8283-ded771d94294	GET	http://localhost:5173	/user
20240608	16:26:34	7138d00a-ac36-49e2-ac0a-b4f890a1ae76	OPTIONS	http://localhost:5173	/user
20240608	16:26:34	e2a3da9e-c4fc-4bd6-b837-481436c92743	GET	http://localhost:5173	/user
20240608	16:26:46	0f97b73f-1c74-4132-9fe5-2e7da28724e8	OPTIONS	http://localhost:5173	/user
20240608	16:26:46	36194e7b-146f-41c7-b482-9ec68ebafb6c	GET	http://localhost:5173	/user
20240608	16:26:48	435d228e-d84b-48ca-a335-bca7267f03c1	GET	http://localhost:5173	/user
20240608	16:27:03	db7bdc29-da2b-4ef8-ba85-df415da8724f	OPTIONS	http://localhost:5173	/user
20240608	16:27:03	bbe467ec-6376-4904-a3e6-15d2154b2a97	GET	http://localhost:5173	/user
20240608	16:27:25	ec82231f-27fc-48a8-90b3-dae9e043a6e7	OPTIONS	http://localhost:5173	/user
20240608	16:27:25	672ab434-0b98-4e66-9184-32b009d12db7	GET	http://localhost:5173	/user
20240608	16:27:33	ac1d47a7-c21c-4b24-9903-c55fdbb0f308	OPTIONS	http://localhost:5173	/user
20240608	16:27:33	6747adae-c565-4f39-8163-ce5ddac2f96d	GET	http://localhost:5173	/user
20240608	16:27:41	ffd5a171-8cab-4f9b-8911-9244e84cbf18	OPTIONS	http://localhost:5173	/user
20240608	16:27:41	6434b7a5-574f-44fd-a131-5c92b93e0d69	GET	http://localhost:5173	/user
20240608	16:27:51	c919ae37-9ad9-46b7-bba6-1e6e20d647a4	OPTIONS	http://localhost:5173	/user
20240608	16:27:51	fcbd9c93-8b53-4a1d-8fd0-9c8d59d6e878	GET	http://localhost:5173	/user
20240608	16:28:05	66d337b7-9925-417d-b753-a83a7679dc37	OPTIONS	http://localhost:5173	/user
20240608	16:28:05	155e9441-44fe-49bb-86c2-e31ae49159f3	GET	http://localhost:5173	/user
20240608	16:28:13	e2264089-9927-426e-b176-0aab04719fbe	OPTIONS	http://localhost:5173	/user
20240608	16:28:13	d61e407d-f459-4c32-a324-66b651643a7e	GET	http://localhost:5173	/user
20240608	16:28:16	86d7c7d0-7d6a-4f19-8349-08cdc891e48d	GET	http://localhost:5173	/user
20240608	16:28:17	be9f5699-1cce-4637-af96-67006e82bf05	GET	http://localhost:5173	/user
20240608	16:28:25	e369c3a1-48b3-4a4d-82ce-c40410a78b50	OPTIONS	http://localhost:5173	/user
20240608	16:28:25	64c68cbc-409c-4f62-8fa7-ffa431121f2a	GET	http://localhost:5173	/user
20240608	16:28:31	22f08c2c-91ae-426b-902a-ffa7ae63c786	OPTIONS	http://localhost:5173	/user
20240608	16:28:31	f336b99e-dd13-450d-8d5f-27325bace4cf	GET	http://localhost:5173	/user
20240608	16:28:57	e6fd50fd-b241-4871-bc81-a25e69c5b1a0	GET	http://localhost:5173	/refresh
20240608	16:28:57	132c1ffb-d2f2-4ea7-b480-c0af3cbbf08f	OPTIONS	http://localhost:5173	/user
20240608	16:28:57	a241ebd8-c5a7-4188-9114-3190bf8dae56	GET	http://localhost:5173	/user
20240608	16:31:39	d2b7ce14-6a72-488f-b324-8678a63a3250	OPTIONS	http://localhost:5173	/user
20240608	16:31:39	5cbf3afc-e0b2-4ace-bbdd-2122e8f82c9a	POST	http://localhost:5173	/user
20240608	16:31:49	beeb2a38-6760-4812-9d34-824956b27acb	OPTIONS	http://localhost:5173	/auth
20240608	16:31:49	58ef6baf-0f33-4036-a286-45d83a2a0449	POST	http://localhost:5173	/auth
20240608	16:31:58	85ca9c9d-9c85-4ec3-80c5-274dbb5d9cf6	OPTIONS	http://localhost:5173	/auth
20240608	16:31:58	f147bf79-baa1-4707-a5a6-7e65118902ff	POST	http://localhost:5173	/auth
20240608	16:31:58	97e19567-4073-4a2f-bae1-fa1b6135f1da	OPTIONS	http://localhost:5173	/user
20240608	16:31:58	2af0ac57-b68f-4ec1-b7fe-632dc7e68bfd	OPTIONS	http://localhost:5173	/log/device/mac/count
20240608	16:31:58	66aeb7f2-2369-4492-b9f6-437e89c56843	OPTIONS	http://localhost:5173	/log/device/windows/count
20240608	16:31:58	042ab27c-a195-4154-aadb-6b7b6f01f764	OPTIONS	http://localhost:5173	/email/sender/count
20240608	16:31:58	fae1a378-aa3a-48a2-9415-b42f5c36e9cc	OPTIONS	http://localhost:5173	/email
20240608	16:31:58	05e1c469-0014-4a2d-9853-7c4cb70fb913	OPTIONS	http://localhost:5173	/log
20240608	16:31:58	776355fb-cd85-4f30-b058-1a562b19dd08	GET	http://localhost:5173	/user
20240608	16:31:58	92bb8604-c58d-40f0-a8e1-cecaae0c0384	GET	http://localhost:5173	/log/device/mac/count
20240608	16:31:58	ef6c2170-3d07-4fa7-ad2a-fe62707fc2a5	GET	http://localhost:5173	/log/device/windows/count
20240608	16:31:58	0ec6c1ff-d135-48c0-a9cc-f00d7dffbcbb	GET	http://localhost:5173	/email/sender/count
20240608	16:31:58	8f41642f-e947-47e8-931a-fdcf05744def	GET	http://localhost:5173	/email
20240608	16:31:58	4da8caed-752a-4f55-97a1-ced04d421a8d	GET	http://localhost:5173	/log
20240608	16:32:00	90e29358-a13a-47d2-8dcb-3c9ff482c2c9	GET	http://localhost:5173	/user
20240608	16:32:03	47e9b4f8-549b-4957-b121-b6bb048708bc	OPTIONS	http://localhost:5173	/user
20240608	16:32:03	f492fe85-00c7-42ac-8d90-4e220e613014	POST	http://localhost:5173	/user
20240608	16:32:14	0e04fb73-8ec1-41b9-99bb-eb0c161bc720	OPTIONS	http://localhost:5173	/auth
20240608	16:32:14	8169aade-f7d2-43e0-a701-d81087be4064	POST	http://localhost:5173	/auth
20240608	16:32:49	f3b57db0-718b-41b1-a1c1-184bbb7de118	OPTIONS	http://localhost:5173	/auth
20240608	16:32:49	09673625-02b4-4b7c-9afe-0ec2eb0d5784	POST	http://localhost:5173	/auth
20240608	16:32:49	07944341-15b7-46e9-8ea7-fe9deb21bb8d	OPTIONS	http://localhost:5173	/user
20240608	16:32:49	83b7e5e0-acd8-49fd-bd94-6e9bdf798ac6	OPTIONS	http://localhost:5173	/log/device/mac/count
20240608	16:32:49	fcb1e3b6-db73-47f6-b9f6-f314e4128ef9	GET	http://localhost:5173	/user
20240608	16:32:49	98e2ea0e-3b60-4210-97e0-95f70fbdaf1c	OPTIONS	http://localhost:5173	/log/device/windows/count
20240608	16:32:49	6907808a-94f0-4fd7-b55d-342846ad63e2	GET	http://localhost:5173	/log/device/mac/count
20240608	16:32:49	16b52cde-1087-4e2c-b29c-74497c692626	OPTIONS	http://localhost:5173	/email/sender/count
20240608	16:32:49	9f0858f1-a38e-45c7-b096-b66a69cfef3e	GET	http://localhost:5173	/log/device/windows/count
20240608	16:32:49	f38a4375-f7d8-4c4b-9cff-9405e74c678d	GET	http://localhost:5173	/email/sender/count
20240608	16:32:51	1b31fdd5-e62a-4a9a-bca8-83733deeebde	GET	http://localhost:5173	/user
20240608	16:33:13	e480ba61-bcbe-49a2-b515-459cbe3095b6	OPTIONS	http://localhost:5173	/user
20240608	16:33:13	455869ac-61be-4efa-b513-d94ede0d3b66	GET	http://localhost:5173	/user
20240608	16:33:16	bb7d76c3-808b-44fc-a4c6-cdb7da3ad4e6	OPTIONS	http://localhost:5173	/user
20240608	16:33:16	d1644e5e-dc80-4c96-bca7-81b0ed947a2d	PUT	http://localhost:5173	/user
20240608	16:33:19	cf2a7420-0d8d-4cd8-9445-de297478de88	OPTIONS	http://localhost:5173	/auth
20240608	16:33:19	0f422dc6-30ed-43ae-996b-d44ce91bbbd9	POST	http://localhost:5173	/auth
20240608	16:33:20	41a8b0fc-9d70-4b30-8955-e76affddf2c3	GET	http://localhost:5173	/user
20240608	16:33:20	f4f469d4-48e5-482a-b769-1d19407a7b12	OPTIONS	http://localhost:5173	/log/device/mac/count
20240608	16:33:20	c4d03624-59c0-4de8-822c-2ed6b1a6518d	OPTIONS	http://localhost:5173	/log/device/windows/count
20240608	16:33:20	7829875f-42b4-49cb-9abb-081f906e6853	OPTIONS	http://localhost:5173	/email/sender/count
20240608	16:33:20	4953b644-bcc6-4504-9275-fb796a83673a	GET	http://localhost:5173	/log/device/mac/count
20240608	16:33:20	fbc8ea66-7648-4197-b2dd-7fd2bd40fa62	GET	http://localhost:5173	/log/device/windows/count
20240608	16:33:20	680da3e4-b226-4d5e-9c36-82392b1f1cff	GET	http://localhost:5173	/email/sender/count
20240608	16:33:21	3b3a1d42-dff6-4e96-bb52-8f37acd2d7e7	GET	http://localhost:5173	/user
20240608	16:33:29	7a6844b7-529e-4f81-926b-5e9269fe554d	OPTIONS	http://localhost:5173	/user
20240608	16:33:29	5476e849-e793-4aba-b4f8-ca7c2da4a279	PUT	http://localhost:5173	/user
20240608	16:33:35	a351e0d2-702d-48d4-9580-36d154fffdd0	OPTIONS	http://localhost:5173	/auth
20240608	16:33:35	762eb4a1-160b-46d1-a3d0-348aeef0d0e7	POST	http://localhost:5173	/auth
20240608	16:33:35	275efa40-662f-4cbf-92e4-de1ead5aed3e	OPTIONS	http://localhost:5173	/user
20240608	16:33:35	3830d94b-0bff-4ae7-8e29-252c0c407da5	OPTIONS	http://localhost:5173	/log/device/mac/count
20240608	16:33:35	677d8ff7-2d6b-4e44-8580-2a94f23d7b70	OPTIONS	http://localhost:5173	/log/device/windows/count
20240608	16:33:35	c5343879-7ab9-42fc-8c12-8d0885961c7f	OPTIONS	http://localhost:5173	/email/sender/count
20240608	16:33:35	e5c22f6e-c288-4939-b8d5-1406814c08c1	GET	http://localhost:5173	/user
20240608	16:33:35	fba6189b-f024-48b8-bf55-ee7e389dd7a5	GET	http://localhost:5173	/log/device/mac/count
20240608	16:33:35	51a84955-f5ab-4988-8be4-cdfba0605605	GET	http://localhost:5173	/log/device/windows/count
20240608	16:33:35	8a90404c-adea-4d80-a8d3-e1f09a992269	GET	http://localhost:5173	/email/sender/count
20240608	16:33:37	8d8c4d2a-9058-4341-b0d9-0ae4cb4aacc1	GET	http://localhost:5173	/user
20240608	16:33:48	c928e19d-cb69-4508-85af-b822670d7ca5	OPTIONS	http://localhost:5173	/user
20240608	16:33:48	f8731c3e-0742-4dd8-879f-a154444093c0	PUT	http://localhost:5173	/user
20240608	16:33:55	c9d869ae-36cf-450e-8e9d-2d1339a6ff22	OPTIONS	http://localhost:5173	/auth
20240608	16:33:55	1eda9108-fb4a-4ffc-a4a6-f6eca58a1365	POST	http://localhost:5173	/auth
20240608	16:33:55	37fa24c4-d632-4390-9f0e-92765b11e58f	OPTIONS	http://localhost:5173	/user
20240608	16:33:55	decf0770-a026-44bd-ba8d-9340d88d8dc9	OPTIONS	http://localhost:5173	/log/device/mac/count
20240608	16:33:55	67e98a01-bdcf-436e-92d5-0fd7adadea66	OPTIONS	http://localhost:5173	/log/device/windows/count
20240608	16:33:55	d82051be-a828-4a89-ae2f-775e68bb8e7a	OPTIONS	http://localhost:5173	/email/sender/count
20240608	16:33:55	41555fb1-8391-4f5d-ab18-a4eb6d787a9b	GET	http://localhost:5173	/user
20240608	16:33:55	1c9eff43-7095-4e81-a584-ee4995204be2	GET	http://localhost:5173	/log/device/mac/count
20240608	16:33:55	94e76e65-10c3-4ab6-b7b9-edf92a47d652	GET	http://localhost:5173	/email/sender/count
20240608	16:33:55	0775db5a-4c16-41cb-852c-c666c6ebc75a	GET	http://localhost:5173	/log/device/windows/count
20240608	16:33:56	b30ca451-5b1b-4690-a4a2-8a695965aeb2	GET	http://localhost:5173	/user
20240608	16:34:00	075e36cd-b665-40cd-8f8c-0f6392cb9ef1	GET	http://localhost:5173	/log/device/windows/count
20240608	16:34:00	87c76be6-20d2-439e-958b-63f0787d86e9	GET	http://localhost:5173	/log/device/mac/count
20240608	16:34:00	d5228030-1074-4486-87a1-5598f4ae8f10	GET	http://localhost:5173	/email/sender/count
20240608	16:34:00	687e9b91-3b4a-4e4f-b96c-9f62bafecd0c	GET	http://localhost:5173	/user
20240608	16:34:02	4d5e7dca-cdc7-4a27-907c-206a260ffbd6	OPTIONS	http://localhost:5173	/user
20240608	16:34:02	e21466b6-340e-49b9-8520-19a04f383856	GET	http://localhost:5173	/user
20240608	16:34:20	5eea86e5-ead5-40d2-b9a9-293d7c831a08	OPTIONS	http://localhost:5173	/user
20240608	16:34:20	2c67fc61-2f1c-4e7d-8ab0-4416e41f2d9d	OPTIONS	http://localhost:5173	/log/device/mac/count
20240608	16:34:20	1976a99d-117d-400f-b4ba-73cedf9584e7	OPTIONS	http://localhost:5173	/log/device/windows/count
20240608	16:34:20	f2821e92-6433-4884-a26b-72975637bf7e	OPTIONS	http://localhost:5173	/email/sender/count
20240608	16:34:20	dedb32a2-14ac-4ccf-8fef-f912167fdb0c	GET	http://localhost:5173	/user
20240608	16:34:20	05e0cf56-e36a-455a-9cc3-2327800d2c99	GET	http://localhost:5173	/log/device/mac/count
20240608	16:34:20	f658cd22-be51-4de8-aa5b-ec658d0db234	GET	http://localhost:5173	/log/device/windows/count
20240608	16:34:20	e95c63a5-6970-479b-8a7d-a18446b59599	GET	http://localhost:5173	/email/sender/count
20240608	16:34:21	60df0d4c-06e5-4c72-aef3-8bcc7815fae7	GET	http://localhost:5173	/user
20240608	16:34:22	23eeabe5-2868-4d76-9a76-ba64ef6b74b3	GET	http://localhost:5173	/user
20240608	16:34:22	64c55a7a-4fb4-4587-9320-5031c894f276	GET	http://localhost:5173	/log/device/windows/count
20240608	16:34:22	7b894336-03b8-47e0-aacd-36a6c0c6e84c	GET	http://localhost:5173	/log/device/mac/count
20240608	16:34:22	6d3cd0de-cb0a-4007-b9e4-5d7faaea0cfe	GET	http://localhost:5173	/email/sender/count
20240608	16:34:23	a84fca6b-a948-4fe2-8c48-92231f42bde0	GET	http://localhost:5173	/user
20240608	16:34:37	2c3899ee-8f7b-4833-8617-f1b2ddb56b0b	OPTIONS	http://localhost:5173	/user
20240608	16:34:37	1a2cd309-79f8-4ad9-91ab-6880fef28eae	OPTIONS	http://localhost:5173	/log/device/windows/count
20240608	16:34:37	4818db6f-dbb1-4f0f-8bed-e26b549c6ad2	OPTIONS	http://localhost:5173	/log/device/mac/count
20240608	16:34:37	6af99c68-da21-4820-8d42-a53c90d22165	OPTIONS	http://localhost:5173	/email/sender/count
20240608	16:34:37	119e6066-6326-4d00-856d-3fe4e2f3ade5	GET	http://localhost:5173	/user
20240608	16:34:37	5ec609ea-747b-42f0-8299-373425fd28fa	GET	http://localhost:5173	/log/device/mac/count
20240608	16:34:37	6b1c4b85-e0b5-4b41-8a69-b47e0677a01d	GET	http://localhost:5173	/log/device/windows/count
20240608	16:34:37	cd31add9-5640-4da0-98b8-38cc47a27b16	GET	http://localhost:5173	/email/sender/count
20240608	16:34:43	15ca6175-2216-4fa6-8692-6a32a225d928	OPTIONS	http://localhost:5173	/user
20240608	16:34:43	f4fb8a94-7b56-489b-9105-b2f1f3bcb702	GET	http://localhost:5173	/user
20240608	16:34:47	08ce5d92-f864-412d-8ef6-5a41384b3ae7	OPTIONS	http://localhost:5173	/log/device/mac/count
20240608	16:34:47	1d7ddd93-09c9-43e1-bbb9-4bbb0d40c52b	OPTIONS	http://localhost:5173	/log/device/windows/count
20240608	16:34:47	3a72fb40-a04e-482a-b0ea-bbaee0dac8e1	GET	http://localhost:5173	/user
20240608	16:34:47	bd50b250-4b7e-4a24-815e-9bdc1e5d20b4	OPTIONS	http://localhost:5173	/email/sender/count
20240608	16:34:47	4d598a4e-d352-4660-90b0-9ddc71a60195	GET	http://localhost:5173	/log/device/windows/count
20240608	16:34:47	d949099b-f954-4413-b7af-ca71e5d1fbef	GET	http://localhost:5173	/log/device/mac/count
20240608	16:34:47	73ea3394-0ca0-46dd-a8ef-11838f05c2a7	GET	http://localhost:5173	/email/sender/count
20240608	16:34:50	1246e9c8-1908-425c-a43d-841e602449bf	GET	http://localhost:5173	/logout
20240608	16:34:55	8f2a25e2-805e-40bb-b662-e7fd76c4b6ec	OPTIONS	http://localhost:5173	/auth
20240608	16:34:55	39845ff0-64e6-4c6d-9190-8c44c59aec0d	POST	http://localhost:5173	/auth
20240608	16:35:06	ff008938-89e5-4872-9b21-0303cb3fe63d	OPTIONS	http://localhost:5173	/auth
20240608	16:35:06	55af3e5d-0f6f-4a3e-b03a-99f2328e56ec	POST	http://localhost:5173	/auth
20240608	16:35:07	e54f9016-059a-4b00-8751-bb345d17784e	OPTIONS	http://localhost:5173	/user
20240608	16:35:07	9b1be060-4742-4c9c-baf8-46f23aa5e2e0	OPTIONS	http://localhost:5173	/log/device/mac/count
20240608	16:35:07	b11798be-ea6e-4e87-b831-08cdc4749320	OPTIONS	http://localhost:5173	/log/device/windows/count
20240608	16:35:07	6cdb9968-9e84-4360-897b-33d112b564e6	GET	http://localhost:5173	/user
20240608	16:35:07	bf4ca1b5-c0db-4903-8987-8d76d193820a	OPTIONS	http://localhost:5173	/email/sender/count
20240608	16:35:07	260dfc05-a95f-434e-8f2d-bb142ea82f92	GET	http://localhost:5173	/log/device/mac/count
20240608	16:35:07	be88b9ad-8212-4cb7-88d6-086649598062	GET	http://localhost:5173	/log/device/windows/count
20240608	16:35:07	074e8cb5-7e10-431f-b1e4-549cf72773ec	GET	http://localhost:5173	/email/sender/count
20240608	16:35:08	017a7203-1f29-4f37-bc01-7d738307eeec	GET	http://localhost:5173	/refresh
20240608	16:35:13	7890fec7-04ff-43ec-ab46-2ff6cf596d10	OPTIONS	http://localhost:5173	/auth
20240608	16:35:13	2557df10-52a1-469b-901c-9bd6d8315041	POST	http://localhost:5173	/auth
20240608	16:35:13	62651e7c-3c09-4afb-acaf-b90526623655	OPTIONS	http://localhost:5173	/user
20240608	16:35:13	e8fc2f82-f9c0-4aa2-9f9b-a65be6d574d1	OPTIONS	http://localhost:5173	/log/device/mac/count
20240608	16:35:13	82167973-2c72-4c87-b5fb-5431195933f2	OPTIONS	http://localhost:5173	/log/device/windows/count
20240608	16:35:13	f6b4cca6-4356-4db7-bece-6e9b28f6ff9f	OPTIONS	http://localhost:5173	/email/sender/count
20240608	16:35:13	4eeeb51b-b2b0-42ca-abc2-b00e9687be82	OPTIONS	http://localhost:5173	/log
20240608	16:35:13	6fcb7bc8-26bc-4015-b0b9-5ca0af7b296d	OPTIONS	http://localhost:5173	/email
20240608	16:35:13	9b7dd130-d681-4798-a449-1baa5f4879fa	GET	http://localhost:5173	/user
20240608	16:35:13	871981eb-af45-454c-a1e4-0619afcbc33f	GET	http://localhost:5173	/log/device/mac/count
20240608	16:35:13	144addb7-48ac-4d18-b332-571e06dd3285	GET	http://localhost:5173	/log/device/windows/count
20240608	16:35:13	20501811-c984-416e-86c5-de3f2e6df061	GET	http://localhost:5173	/email/sender/count
20240608	16:35:13	68ce9f90-3f7c-4e63-87fd-b40830310079	GET	http://localhost:5173	/log
20240608	16:35:13	1450f58e-5e7a-4530-afd2-7b16c30a94b1	GET	http://localhost:5173	/email
20240608	16:35:15	783e4253-18f1-41e6-a638-622209577a9c	GET	http://localhost:5173	/user
20240608	16:35:18	8878fba3-648d-4c22-b080-446c7faac80c	OPTIONS	http://localhost:5173	/user
20240608	16:35:18	c10a92ad-6d64-449c-8ec2-e696dff38ef0	OPTIONS	http://localhost:5173	/log/device/mac/count
20240608	16:35:18	0a381984-dab0-4ca4-ba4e-c213b4ba47b4	OPTIONS	http://localhost:5173	/log/device/windows/count
20240608	16:35:18	e84cb755-b07c-436f-aeec-54821985fd03	OPTIONS	http://localhost:5173	/email/sender/count
20240608	16:35:18	3e0a074c-85ad-4eb8-ad58-2a94d81d8838	GET	http://localhost:5173	/user
20240608	16:35:18	ab8750bc-9034-412b-aa9d-a5e5f8956f1b	GET	http://localhost:5173	/log/device/mac/count
20240608	16:35:18	e19c9b7a-769a-4397-9148-eaec21d50ec2	GET	http://localhost:5173	/email/sender/count
20240608	16:35:18	3857ed8e-23e1-4226-9835-e1e3c893a263	GET	http://localhost:5173	/log/device/windows/count
20240608	16:37:46	eaa3ab9f-ad5f-4f1c-bf5f-9caa5dbf7529	OPTIONS	http://localhost:5173	/user
20240608	16:37:46	3a2f5d10-bc57-4e76-9381-9dfc10d59f38	GET	http://localhost:5173	/user
20240608	16:37:47	bf0abc25-4507-4e93-86cf-51f2eb6a4a95	OPTIONS	http://localhost:5173	/log/device/mac/count
20240608	16:37:47	6dafb19d-c98b-4011-b21b-acb1d6e6d2d3	OPTIONS	http://localhost:5173	/log/device/windows/count
20240608	16:37:47	06e4165b-2a55-47b5-837f-cc6f61e5f809	OPTIONS	http://localhost:5173	/email/sender/count
20240608	16:37:47	c4b301e1-568b-4dcf-b4e0-63b8bcde5c3a	GET	http://localhost:5173	/user
20240608	16:37:47	3125b1ac-1b16-4a7f-bc6b-40216af0b8b4	GET	http://localhost:5173	/log/device/mac/count
20240608	16:37:47	182e0f90-d36a-4c8c-9693-d6972b33b5a3	GET	http://localhost:5173	/email/sender/count
20240608	16:37:47	af1dc28e-366e-43e4-b88d-d57c4426bf41	GET	http://localhost:5173	/log/device/windows/count
20240608	16:37:49	de8a9fd8-61be-4410-8e4b-18db63bb0c9c	GET	http://localhost:5173	/user
20240608	16:40:04	cabe0bbf-2f44-48f1-b951-7292941945fe	GET	http://localhost:5173	/refresh
20240608	16:40:04	89544c03-caf5-4dea-b7b6-7e6fc4efceb1	OPTIONS	http://localhost:5173	/user
20240608	16:40:04	9953296e-a5bc-4536-ab03-d6ae250b4ae1	OPTIONS	http://localhost:5173	/log/device/mac/count
20240608	16:40:04	765ce911-eaed-4bdd-a2c6-587b930553ef	OPTIONS	http://localhost:5173	/log/device/windows/count
20240608	16:40:04	60afe18a-1944-46da-9acd-72c3dfa7a48d	GET	http://localhost:5173	/user
20240608	16:40:04	68566c53-0f78-4aac-b3c6-bf3c53758ee6	GET	http://localhost:5173	/log/device/mac/count
20240608	16:40:04	50de79dc-7e20-485d-ad97-328f923fa7bc	OPTIONS	http://localhost:5173	/email/sender/count
20240608	16:40:04	60a75153-7030-416d-bd9a-f6810c299262	GET	http://localhost:5173	/log/device/windows/count
20240608	16:40:04	e2d38349-ef11-4513-84f5-e2a2ee0dea7d	OPTIONS	http://localhost:5173	/log
20240608	16:40:04	620cde60-8262-416a-8ac2-e99122122291	GET	http://localhost:5173	/email/sender/count
20240608	16:40:04	ac931408-2cf4-4595-adec-8e5f93d3c3b9	OPTIONS	http://localhost:5173	/email
20240608	16:40:04	4383fc33-919f-4a8d-bf1c-bb61517fcda0	GET	http://localhost:5173	/log
20240608	16:40:04	932be85c-2813-457b-a4cf-f574de53f3ca	GET	http://localhost:5173	/email
20240608	16:40:07	57a68ad1-9f1a-48f8-ac6f-0687ac8b2a86	GET	http://localhost:5173	/logout
20240608	16:40:32	90306c33-e130-4e9b-9f5f-b54819f95d0c	OPTIONS	http://localhost:5173	/auth
20240608	16:40:32	c21121ea-3a5e-488f-a774-c997397962cd	POST	http://localhost:5173	/auth
20240608	16:40:33	35f6588d-2341-4384-8d26-aae5d32d0a30	OPTIONS	http://localhost:5173	/user
20240608	16:40:33	3b905d75-a10c-4f00-9bb0-37b2b77174a5	OPTIONS	http://localhost:5173	/log/device/mac/count
20240608	16:40:33	136f4481-ba8e-4dc3-ae40-c81866b9f2f8	OPTIONS	http://localhost:5173	/log/device/windows/count
20240608	16:40:33	5aea692c-7999-4fee-8fb2-e5a2c38fd6d1	OPTIONS	http://localhost:5173	/email/sender/count
20240608	16:40:33	0ad7e1ec-a54c-4dad-800a-277bd5aff55a	GET	http://localhost:5173	/user
20240608	16:40:33	40d5958a-3ded-4fda-bbe4-19dc7d094bab	GET	http://localhost:5173	/log/device/windows/count
20240608	16:40:33	36881ef6-5acf-44b8-a6cd-14312f79292e	GET	http://localhost:5173	/log/device/mac/count
20240608	16:40:33	9d1ea2f5-7b04-4d4b-8cf5-56584c759f2a	GET	http://localhost:5173	/email/sender/count
20240608	16:40:44	9bcf7aaf-f633-47c0-ad62-9983cf168069	OPTIONS	http://localhost:5173	/user
20240608	16:40:44	2985d3ad-3c31-4d18-bdd6-25bdb06951a2	GET	http://localhost:5173	/user
20240608	23:25:46	4e34e4b1-adf2-407f-be15-82bf50c2bcfb	GET	http://localhost:5173	/refresh
20240608	23:25:46	235f8ae4-272b-4e4a-8454-cea0210da8f4	OPTIONS	http://localhost:5173	/user
20240608	23:25:46	8f789ae7-853f-4a79-95df-1d28aeab1e11	OPTIONS	http://localhost:5173	/log/device/mac/count
20240608	23:25:46	5b1e1948-dfbe-4d31-9dea-78060b2a9b90	GET	http://localhost:5173	/user
20240608	23:25:46	53b5220c-cf16-449f-9cd5-de8bca10b894	OPTIONS	http://localhost:5173	/log/device/windows/count
20240608	23:25:46	8f294cad-3a59-461b-8158-502bb0e0627a	GET	http://localhost:5173	/log/device/mac/count
20240608	23:25:46	ec1a6838-1a0b-4881-991c-8aef95db02e3	OPTIONS	http://localhost:5173	/email/sender/count
20240608	23:25:46	3c8b784b-e5c9-4ca5-babe-997669dceb3d	GET	http://localhost:5173	/log/device/windows/count
20240608	23:25:46	d32676ea-5c35-4bbc-8d59-b11b7dca902e	OPTIONS	http://localhost:5173	/log
20240608	23:25:46	79d61770-b841-472a-b650-71c0a529898e	GET	http://localhost:5173	/email/sender/count
20240608	23:25:46	06a67e20-c38c-438f-b111-0bb6301847ae	OPTIONS	http://localhost:5173	/email
